State Name,Constituency,Candidate Name,Gender,Age,Category,Party,Party Symbol,Total_Votes_Polled,Votes_Secured,Pct_of_Polled,Pct_of_Valid,Votes_Secured_fill,Winner_Name,Winner_Party,Winner_Votes,RunnerUp_Votes,Winning_Margin,Is_Winner,YEAR
Jharkhand,Patliputra,ANILESH MISHRA (MAHARAJ)_CBG,FEMALE,43,GENERAL,PNGDSP,Can,1445498,7223,0.75,31.96,843,RADHESHYAM RATHIYA,SAD,707500,466392,50580,FALSE,2009
Andhra Pradesh,Khunti,DUJRAM BOUDDH_FDQ,THIRD,41,BL,BHRTYLKVNP,Winnower,1676124,7077,0.09,0.25,161,BUNTY VIVEK SAHU,RLTP,1079002,313448,89325,TRUE,2024
Karnataka,Ernakulam,CHANDAN GOWDA. K_PPZ,MALE,38,SC,RKBP,Belt,993759,558,0.55,0.1,2972,DR RAJKUMAR SANGWAN,AIMIM,632793,547140,13426,FALSE,2009
Lakshadweep,Udupi Chikmagalur,NAMDEO ROHIDAS YELAVE_GKV,MALE,35,SC,RJBVP,Wallet,1218620,5309,0.16,0.05,4361,KHAN SAUMITRA,JKN,257786,418906,170922,FALSE,2004
Lakshadweep,Jahanabad,DR. SHYAMDHAR TIWARI_KAH,FEMALE,39,GENERAL,BJJP,Table lamp,1052758,4847,0.76,0.23,730056,DR C N MANJUNATH,SAD,680130,567261,68399,FALSE,2014
Uttar Pradesh,Sheohar,SUNIL KUMAR BHATT_BQV,FEMALE,34,ST,BHRTYLKVNP,Green chilli,1218971,4464,0.15,0.39,391,NEERAJ MAURYA,UPPL,568200,268339,131364,FALSE,2024
Meghalaya,PUDUCHERRY,SURIYAMUTHU_IBW,THIRD,35,SC,SBM,Door handle,1437528,544,0.1,0.1,771,DR JITENDRA SINGH,YSRCP,462145,368090,168402,FALSE,2004
Arunachal Pradesh,Kaushambi,ANIL GOUD_SYC,FEMALE,49,BL,SaSP,Gramophone,1394157,1212,2.21,0.08,3387,ABHIJIT GANGOPADHYAY,TDP,687588,467129,178437,FALSE,2004
Lakshadweep,Jalna,PREM DUTT_VLS,FEMALE,60,ST,UPP,Whistle,1090948,1686,0.08,45.81,13423,MANI. A.,ADAL,567092,346811,239139,FALSE,2014
Manipur,DAUSA,NIKHIL DEKARAJA_RKR,THIRD,73,ST,TMTHK,Lotus,1339542,615718,52.74,0.06,2430,MANOJ TIWARI,SAD,586044,568773,225945,FALSE,2024
Mizoram,Bhadohi,NAKUL KAMALNATH_WIJ,MALE,44,GENERAL,GSD,Well,1048604,1589,0.28,0.27,10582,BHUPENDER YADAV,AGP,781203,500806,327901,FALSE,2014
Puducherry,Etah,VAIDYANATH YADAV_DTZ,FEMALE,35,BL,MANAK,Nagara,1183456,214153,0.11,0.37,2641,PRALHAD JOSHI,TDP,663511,352990,245351,FALSE,2009
Jharkhand,Navsari,SATHASIVAM. R_ZUF,THIRD,29,BL,VTRP,Tray,1395325,2930,0.15,5.7,1268,GAJENDRA SINGH SHEKHAWAT,RJD,494226,329508,28052,FALSE,2019
Manipur,Malappuram,SUJATA BAIRAGI_VPF,FEMALE,54,ST,LKRJJNTP,Gas Stove,1226934,589,0.31,0.26,1581,DEEPENDER SINGH HOODA,JMM,768245,545352,225945,FALSE,2024
Madhya Pradesh,Berhampur,XAVIERDASS A_XST,FEMALE,32,BL,BHRTJNTM,Mango,1410776,291,25.65,41.54,636,KAMAKHYA PRASAD TASA,BHRTADVSIP,824451,479610,111975,FALSE,2009
Sikkim,Ponnani,SARWESHWARI SAHU_AVZ,THIRD,59,SC,SMNKJP,Nail cutter,1026420,387,0.11,0.13,19883,BAG MITALI,YSRCP,595038,424711,397340,FALSE,2019
Chhattisgarh,Godda,KASIM ALI_DRU,FEMALE,55,GENERAL,MBMP,Cutting pliers,1036495,1591,0.09,48.8,23225,DR SHRIKANT EKNATH SHINDE,AJSUP,762069,366341,461755,FALSE,2024
Chhattisgarh,Dharwad,VINAYAK LAVU RAUT_NGG,THIRD,51,GENERAL,AKBAP,Lotus,1088164,674,0.47,0.1,2371,JYOTIRMAY SINGH MAHATO,AAAP,476130,300397,166816,FALSE,2009
Himachal Pradesh,BANSWARA,RAJESH_NUM,MALE,46,ST,ODSHJP,Flute,953520,1772,0.32,0.02,480,RAMPRIT MANDAL,VCK,778721,667646,93663,FALSE,2004
Andhra Pradesh,Dakshina Kannada,MOFIKUL ISLAM_HID,MALE,49,GENERAL,YVP,Robot,1011620,4032,0.04,1.91,611,CHARANJIT SINGH CHANNI,NCP,570424,626208,53384,FALSE,2014
Uttar Pradesh,Ranaghat,DIGVIJAYA SINGH_VFP,THIRD,33,GENERAL,BKLJP,Cube,1397131,1483,0.74,0.12,4486,V K SREEKANDAN,RJD,703659,596217,225209,FALSE,2024
Goa,Shahjahanpur,BENNY BEHANAN_RNL,THIRD,55,GENERAL,RSOSP,Pears,1395325,8015,0.03,0.06,500,VIVEK THAKUR,ADAL,516345,396564,49944,FALSE,2004
Odisha,Kandhamal,RAMESH CHANDRA VERMA_TCF,FEMALE,46,GENERAL,TTPty,Nagara,1144956,15104,0.05,0.09,298357,KANGNA RANAUT,ASPKR,595038,506540,44072,FALSE,2009
Assam,Domariyaganj,AJAZ MOHAMMAD SAFI KHAN_CTE,MALE,44,SC,APRS,Vacuum cleaner,1028128,2532,0.06,0.11,2940,M.K. VISHNUPRASAD,INC,670966,462267,66121,FALSE,2004
Punjab,Chamarajanagar,GAJULA SHALIMIYA_AOF,MALE,27,BL,RLPI,Lady purse,1414034,337300,1.27,0.09,6389,BHAUSAHEB RAJARAM WAKCHAURE,RLD,579786,504223,165620,FALSE,2014
Punjab,Sreerampur,RADHESHYAM RATHIYA_JOM,FEMALE,56,ST,VINPA,Tea filter,1441382,2179,0.59,45.84,1755,KAMALJEET SEHRAWAT,AITC,574556,168450,467847,TRUE,2014
Jammu and Kashmir,Sambalpur,BELLAMKONDA SREENIVASULU_PSN,THIRD,41,BL,SWP,Matchbox,1155605,747,0.22,0.12,2981,RAVI SHANKAR PRASAD,BHRTADVSIP,607158,618907,259782,FALSE,2009
Puducherry,Dibrugarh,DIPAK BHIMRAO BORHADE_XPD,MALE,53,ST,PEOPRTCP,Triangle,1127376,2852,43.03,0.25,129157,KANGNA RANAUT,CPI(ML)(L),612774,520300,115023,FALSE,2019
Nagaland,Kandhamal,M.G.SRIKANTH_YSH,FEMALE,53,GENERAL,RSUP,Tongs,1425647,5935,0.12,0.16,4032,JASHUBHAI BHILUBHAI RATHVA,ZPM,794449,506708,185896,FALSE,2009
Himachal Pradesh,Jalpaiguri,ANINDITA DAS_LRY,FEMALE,72,BL,HJPS,Mango,1088164,318,0.9,0.41,8238,ARVIND GANPAT SAWANT,AIMIM,692832,636985,48121,FALSE,2009
Madhya Pradesh,Alathur,PARMESHWAR PANDURANG GEJAGE_NXY,MALE,32,SC,SWJP,Kite,1418468,121074,0.64,0.44,1447,KAMAKHYA PRASAD TASA,RLD,599397,335357,80880,FALSE,2024
Ladakh,Hyderabad,BAL KRISHAN SHARMA_VNA,FEMALE,26,GENERAL,ASMJTYP,Cube,1252751,2476,0.11,0.07,1745,BHASKAR MURLIDHAR BHAGARE,JD(U),453185,423684,165620,FALSE,2014
Bihar,THENI,SHRIKRISHNA_YFL,FEMALE,41,GENERAL,DMK,Phone charger,1387211,650,0.04,0.17,799,VIJAY BAGHEL,AIMIM,426005,522545,509342,FALSE,2009
Chhattisgarh,Bhongir,SURESH PAL_ENC,FEMALE,42,ST,VPI,Trumpet,1402941,310574,0.02,0.08,994,KRITI DEVI DEBBARMAN,JnP,471217,375726,98992,FALSE,2019
Rajasthan,Nagpur,SAFIKUR RAHMAN HAZARI_PNR,MALE,39,BL,AKNDBHRJNP,Latch,1252286,687588,0.25,0.58,720,Suresh Kumar Kashyap,NCP,770459,341480,389107,FALSE,2014
Arunachal Pradesh,Mumbai South Central,ARUNA THALLAPALLY_MNS,THIRD,65,ST,BHRTPNCLP,Gift pack,1676124,394,0.12,0.12,7920,H.D. KUMARASWAMY,ZPM,663657,469452,21816,FALSE,2014
Puducherry,Kalahandi,KANOJE PRAKASH GIRDHARI_HRZ,MALE,47,GENERAL,AKBHAD,Mixee,1133390,1591,0.03,0.59,1082,JAI PRAKASH,SHS,543037,452596,111975,FALSE,2009
West Bengal,Nagina,VINOD KUMAR GUPTA_IZA,MALE,46,ST,JJSP,Clock,1059678,372,0.11,0.03,365,GURJEET SINGH AUJLA,INC,726174,462947,75447,FALSE,2019
Haryana,Dharwad,VED PRAKASH_SSB,MALE,51,GENERAL,VTVTK,Can,1437528,5582,0.23,0.59,1899,RAJU BISTA,YSRCP,255181,423068,20942,FALSE,2014
West Bengal,Amritsar,ATI ANJANEYULU_JGS,MALE,32,ST,grac,Coat,1096960,33766,0.04,41.55,4774,CAPTAIN BRIJESH CHOWTA,AITC,584049,469276,92560,FALSE,2009
Arunachal Pradesh,RAJSAMAND,RAJKUMARI_XML,MALE,68,ST,RViP,Winnower,1052398,1102,0.1,0.41,3096,PROF S P SINGH BAGHEL,ASPKR,673970,476881,48282,FALSE,2009
West Bengal,Faizabad,SHAHID ALAM_IBB,THIRD,39,SC,TK,Lady finger,1465000,9197,0.62,0.23,2900,TRIVENDRA SINGH RAWAT,AIMIM,443035,468475,225945,FALSE,2009
Jharkhand,Agra,ARUNADEVI R_VAV,FEMALE,46,GENERAL,BTJP,Telephone,1418468,1495,0.79,0.31,724,Y. S. AVINASH REDDY,INC,607068,269157,243715,FALSE,2009
Uttar Pradesh,Pune,PRITI PRAMOD SADANSHIV_CVB,THIRD,53,ST,BNRP,Pressure cooker,1387211,7447,0.03,0.25,1785,SATABDI ROY,IUML,601343,293651,29112,FALSE,2009
Chandigarh,KHARGONE,DR.R.SHEKAR THIRUMAVALVAN_RQA,THIRD,67,ST,BJP,Peas,1378697,2103,61.91,0.11,1458,BHOJRAJ NAG,JMM,663657,249902,236566,FALSE,2009
Karnataka,Barabanki,DHARM PAL_QDO,FEMALE,46,BL,BHRTASP,Wallet,1077450,2977,0.66,35.07,305,PRAVEEN KHANDELWAL,AIMIM,205417,638339,172560,FALSE,2004
Puducherry,Thirupathi,CHAN BASHA. S_UED,FEMALE,42,ST,BHRLVP,Table,1379358,1055,0.07,0.18,661,AMAR SINGH,SKM,492883,283023,501499,FALSE,2014
Jharkhand,Bapatla,VASANT SHANKAR KOLTE_PBV,FEMALE,27,BL,JNLKVKSP,Electric bulb,1077450,7354,42.62,5.56,766202,RAHUL GANDHI,AIMIM,515965,552090,389877,FALSE,2024
Goa,KALLAKURICHI,KOLAPPA HANUMANT DHOTRE_MZJ,FEMALE,50,GENERAL,HRJSP,Cot,1109534,494,0.04,61,720667,EATALA RAJENDER,JD(U),534906,618907,500655,FALSE,2009
Sikkim,Uttara Kannada,GAUTAM KISANRAO MAGHADE_PCG,THIRD,61,SC,HNDSWRJD,Tooth brush,1252286,9791,0.34,3.55,2349,PUSHPENDRA SAROJ,SHS,450937,511026,162943,FALSE,2004
Madhya Pradesh,Firozpur,GANGARAM SHARMA_FWS,THIRD,47,ST,NWLP,Binoculars,1410776,1084,0.04,0.26,1808,MANISH TEWARI,INC,945761,461690,118068,FALSE,2004
Mizoram,Hazaribagh,SARA YADAGIRI GOUD_VCB,THIRD,33,SC,APoI,Cube,1529897,10619,49.97,1.03,3153,BANDI SANJAY KUMAR,LJPRV,622213,425543,277083,FALSE,2024
Ladakh,Kishanganj,TARACHAND SHEELA_IJS,FEMALE,47,BL,ASaP,Basket,1376677,1818,0.44,0.07,5166,BALABHADRA MAJHI,AITC,748752,426371,184169,FALSE,2024
Gujarat,Ranchi,VEDHA @ DHAMODHARAN_IQP,FEMALE,40,ST,TPSTP,Hand cart,1173782,2560,0.41,0.15,1116,BABU SINGH KUSHWAHA,BHRTADVSIP,613371,489752,13426,FALSE,2024
Jammu and Kashmir,Haveri,KAMDEO DIHO RANA_KGT,FEMALE,44,BL,AASPP,T.V. Remote,1133069,34256,0.31,0.19,3634,HARISH CHANDRA MEENA,AAAP,546248,586404,29021,TRUE,2009
Dadra & Nagar Haveli and Daman & Diu,Maval,M VIJAY_PPI,FEMALE,49,BL,KRJAP,Well,1820644,306,0.33,0.14,481396,KALYAN VAIJINATHRAO KALE,NCPSP,652405,726573,61881,FALSE,2024
Odisha,Singhbhum,NIMMAKA JAYARAJU_EHN,THIRD,44,BL,ABASP,Clip,1022613,2587,0.44,0.42,1207,HIBI EDEN,NCP,851881,517220,139138,FALSE,2019
Haryana,Etawah,PRIYAMA DAS_VMS,MALE,43,GENERAL,JKRP,Spanner,1484056,1375,0.65,45.98,550,N K PREMACHANDRAN,UPPL,385256,576619,20942,FALSE,2014
Madhya Pradesh,Chandrapur,NAISHADHBHAI BHUPATBHAI DESAI_CUU,MALE,39,ST,JDKRP,Belt,1147497,1380,0.67,0.1,682442,SELVAGANAPATHI T M,SHSUBT,796956,674563,344695,FALSE,2004
Andhra Pradesh,Machhlishahr,DARSHAN SINGH_TMR,FEMALE,54,SC,BIP,Syringe,1089696,4690,0.15,0.03,4867,SANATAN PANDEY,SKM,762069,409542,250385,FALSE,2024
West Bengal,POLLACHI,PARMENDRA MANJHI_BMB,THIRD,53,BL,APRS,Ship,1426598,411,0.28,0.35,505949,SHASHI THAROOR,AGP,682442,459698,260406,FALSE,2014
Andhra Pradesh,Zahirabad,MANOJ SHRAVAN NAYAK_UCY,FEMALE,34,BL,BRSBD,Spade & stoker,1236677,374779,0.06,0.67,1532,SHANKAR LALWANI,SAD,837990,506540,559472,FALSE,2009
Nagaland,Ghosi,SANGEPAGA SAROJANAMMA_FRW,MALE,53,ST,PS,Swing,1175066,332,0.7,0.19,2053,PRADYUT BORDOLOI,SAD,528013,518271,222170,FALSE,2009
Jharkhand,Lucknow,FARUK KHAN_MPG,MALE,45,BL,MADP,Soap dish,1151015,18669,0.41,18.62,981,K. RAJASHEKAR BASAVARAJ HITNAL,SHS,986049,445613,133813,FALSE,2014
Andaman & Nicobar Islands,Moradabad,DEVLAL SINHA (SONVANSHI)_YLX,THIRD,32,BL,MPJVP,Television,1603233,452,0.85,0.13,7887,RAHUL SINGH LODHI,AAAP,822619,501376,329991,FALSE,2024
Ladakh,Medak,RAMPRAVESH_ZQP,FEMALE,43,SC,BBKD,Brush,1249972,851,0.13,0.14,465072,AJAY BHATT,IND,494226,520253,75079,TRUE,2019
Madhya Pradesh,Nawada,ARVIND NARAYAN SAWANT_JCZ,MALE,57,ST,AITC,Hand,1327130,2542,54.16,0.08,414,NARESH CHANDRA UTTAM PATEL,CPI,559422,403220,158333,FALSE,2004
Lakshadweep,Mohanlalganj,SIMHADRI CHANDRA SEKHAR RAO_CFZ,THIRD,32,BL,BJSAP,Violin,1015032,3347,37.19,0.52,488054,CHAMALA KIRAN KUMAR REDDY,RSP,658914,486187,197650,FALSE,2014
Andaman & Nicobar Islands,Faridkot,SHABAREESH_XTC,MALE,49,ST,ASaP,Ganna kisan,1231062,1761,0.1,0.19,538148,ANGOMCHA BIMOL AKOIJAM,ASPKR,490659,190110,85174,FALSE,2019
Telangana,Fatehgarh Sahib,MAXIM PINTO_PDD,THIRD,61,BL,RVLTGONP,Helicopter,1196238,1361,0.08,39.55,663122,KALYAN BANERJEE,CPI(M),601343,373724,32771,FALSE,2009
Tripura,MORENA,MO. SAHABUDDIN SHAIKH SULEMANI THAKUR_YDC,FEMALE,54,GENERAL,ASGP,Box,1920679,56204,0.09,0.48,3954,G. KUMAR NAIK.,JnP,743113,271582,390030,FALSE,2019
Madhya Pradesh,HISAR,DR. H.B.M. HIREMATH_QDB,THIRD,53,ST,PS,Sitar,955050,1356,0.16,0.1,2859,JOYANTA BASUMATARY,HAMS,605645,299082,170922,FALSE,2009
Uttar Pradesh,Nandyal,ABDUS SUBHAN TAPADAR_GWA,THIRD,44,SC,TPJRP,Stool,1212774,2380,0.21,0.25,2067,PRAVEEN PATEL,CPI,824451,405843,140951,FALSE,2009
Dadra & Nagar Haveli and Daman & Diu,Sabarkantha,DAMODARARAO GUDAVALLI_HDL,MALE,70,SC,TTPty,Letter box,1150445,7703,0.23,0.24,3981,RICHARD VANLALHMANGAIHA,MDMK,547379,564494,160572,FALSE,2009
Assam,Chittoor,MADAN RAJBHAR_VKW,FEMALE,36,GENERAL,BHLBP,Sitar,1151015,1091,0.04,1.54,503131,CHUDASAMA RAJESHBHAI NARANBHAI,VCK,490683,499140,235760,FALSE,2014
Tamil Nadu,Araria,DR. BHARATI PRAVIN PAWAR_OOT,MALE,44,BL,AINRS,Plough,1172436,4315,68.14,1.12,567261,G M HARISH (BALAYOGI),TDP,842658,228009,470219,FALSE,2014
Meghalaya,Ghazipur,BHARAT SAMJI VANGA_UTV,MALE,46,BL,BLFP,Wall hook,905825,1074,53.46,0.4,4475,MANOJ TIWARI,UPPL,506678,596217,32778,FALSE,2014
NCT OF Delhi,Bhandara Gondiya,SHAHNAWAZ_WAB,FEMALE,46,ST,RTRYDVBHMP,Green chilli,1147607,4538,0.19,0.2,1071,JOTHIMANI. S,NCP,605143,301282,52673,FALSE,2004
Goa,Kolkata Uttar,MOHD. SHAFEEQ UR RAHAMAN_IOJ,FEMALE,37,GENERAL,MADP,Head phone,1379358,547154,0.1,0.04,11958,ABDUL RASHID SHEIKH,AIMIM,494282,403220,172897,TRUE,2004
Uttar Pradesh,Dadar & Nagar Haveli,JAYABAL A_ANM,FEMALE,37,SC,AISF,Ring,1152862,4616,0.08,0.05,3166,JYOTIRADITYA M. SCINDIA,ASPKR,266626,501260,103526,FALSE,2009
Andaman & Nicobar Islands,Ghaziabad,TARIGOPPULA MAHENDER_UEA,THIRD,46,ST,RATLJNTAP,Harmonium,1524570,511,0.03,55.4,5280,PARSHOTTAMBHAI RUPALA,JnP,534906,343900,487029,FALSE,2024
Lakshadweep,Hardoi,MD FAROOQUE RAZA_UCI,THIRD,47,ST,MKUP,CCTV Camera,731710,5645,0.1,0.49,619,JUNE MALIAH,IND,534239,342882,119836,FALSE,2019
Tripura,Arrah,NOOR MUHAMAD A_SNC,MALE,39,BL,BHRASP,Hurricane lamp,1057025,2479,0.07,0.09,4470,NABA CHARAN MAJHI,SHS,730056,220914,77708,TRUE,2014
Goa,RAJSAMAND,URMILA SINGH_NWS,MALE,52,GENERAL,NTK,Arrow,1111264,30235,0.58,0.17,19647,DR. AMOL RAMSING KOLHE,JD(S),537065,344223,172897,FALSE,2004
NCT OF Delhi,Medak,TOPON KUMAR GOGOI_SUD,MALE,67,SC,CHALP,Flag with three stars,1424863,545352,0.02,0.04,4174,NARAYAN DAS AHIRWAR,VCK,538657,479610,178437,FALSE,2019
Sikkim,MANDI,RAMESHWAR DUSADH_IVN,FEMALE,53,BL,BNGNBNRMS,Lotus,1096649,1543,0.08,0.89,781,JUGAL KISHORE,LJPRV,457030,301282,3831,FALSE,2019
Himachal Pradesh,Kishanganj,KAJAL NISHAD_HKG,THIRD,38,BL,KRUNDSVKRA,Window,1311233,1537,0.94,0.07,1036,DR. KIRSAN NAMDEO,SP,678199,708522,49944,FALSE,2009
Uttarakhand,Mavelikkara,VILAS JIYALAL RAUT_BVC,FEMALE,44,GENERAL,BJSAP,Winnower,1237613,7117,0.26,0.05,1617,BHARTRUHARI MAHTAB,JKN,629143,377927,48282,FALSE,2024
Tripura,Ananthapur,VASUDEVAN A_HBT,THIRD,45,GENERAL,UMK,Lady purse,1327130,3096,0.33,0.16,393,ANIL BALUNI,IUML,653808,353597,248947,FALSE,2009
Tripura,Barabanki,DR OM SINGH MEENA SEHARA_UWP,MALE,40,ST,HINDSMJP,Nagrik,1282443,303,0.47,0.13,1095,GURJEET SINGH AUJLA,RSP,796589,263609,109958,FALSE,2024
NCT OF Delhi,Alipurduars,RAJIB CHATTERJEE_OGU,FEMALE,44,SC,SHS,Book,877094,1843,0.36,31.42,3672,RAHUL GANDHI,MDMK,673970,470215,251667,FALSE,2019
Meghalaya,SIVAGANGA,JAYAPRAKASH V_DIT,MALE,36,GENERAL,JKPDP,Mixee,1241279,21595,1.01,0.09,20923,CHANDRASHEKHAR,AIMIM,608157,626208,76768,FALSE,2009
Ladakh,HAMIRPUR,SUDHAKAR MISHRA_CDY,FEMALE,65,SC,JYVDRBP,Belt,1049273,2506,0.58,0.13,91221,SHANKAR LALWANI,SAD,812147,263384,87266,FALSE,2004
Punjab,Guntur,POOLA REDDY SEKHAR_DJM,FEMALE,32,GENERAL,UPPL,Ring,1064918,355474,0.1,0.06,3892,NILESH DNYANDEV LANKE,IUML,492515,482308,90834,FALSE,2004
Odisha,BHIND,BOMMAKANTI SOWMYA_KWF,MALE,60,GENERAL,BJNP,Brick,1490322,6395,0.34,0.27,59120,RAJPALSINH MAHENDRASINH JADAV,UPPL,698692,429031,3242,FALSE,2024
Odisha,Berhampur,MOHAMED NAZEEM. S_NMP,THIRD,39,SC,CoAP,Football player,1434874,1656,0.01,1.3,33314,SALENG A SANGMA,BHRTADVSIP,510747,432924,27191,FALSE,2019
Puducherry,Dhanbad,DHANALAKSHMI.V_LQK,MALE,44,BL,AimPP,Frock,1473728,3926,0.12,0.08,5112,MALVINDER SINGH KANG,SHS,592162,617154,49944,FALSE,2019
Maharashtra,Kheda,HARDEEP SINGH_MEL,FEMALE,52,SC,NNRP,Bow and arrow,1183456,26235,1.9,0.79,501,RAMBHUAL NISHAD,ASPKR,452644,617659,199013,TRUE,2009
Tamil Nadu,Ghaziabad,LAKSHMI SRIHARI.J.N._WEU,THIRD,52,ST,RTJSD,Flute,1337920,435107,0.73,0.74,1072,SHATRUGHAN PRASAD SINHA,MDMK,508239,325773,50529,TRUE,2004
Madhya Pradesh,Jalandhar,OM SHANKAR_HQR,THIRD,65,BL,SJPA,Peas,1387690,1639,0.17,0.08,253876,RAMPRIT MANDAL,RSP,766929,528109,155682,FALSE,2004
Mizoram,Arambag,NIRAJ KUMAR_XHZ,MALE,46,BL,AIUC,Peas,1536106,503131,0.08,0.62,348,MANJU SHARMA,YSRCP,764226,344223,66121,FALSE,2014
Manipur,Diphu,NITESH KUMAR RATRE_PUH,THIRD,35,ST,KAP,Globe,773328,2052,31.9,46.28,687649,SANJAY UTTAMRAO DESHMUKH,DMK,732312,373724,28052,TRUE,2024
Gujarat,Nalanda,ANIL_ICX,FEMALE,39,BL,RJBP,Bread,1297282,882,0.25,0.29,539,BACHHAV SHOBHA DINESH,JnP,528579,458091,196199,FALSE,2024
Goa,SONIPAT,"KARVANNAN, K._QYQ",THIRD,53,ST,ADMK,Pears,1504877,8114,1.06,0.12,24343,ISHA KHAN CHOUDHURY,AGP,383919,411367,28670,FALSE,2009
Andaman & Nicobar Islands,Gaya,BOKINALA KOTESWARA RAO_JGJ,FEMALE,63,SC,SRVRP,Petrol pump,1060418,888202,0.09,8.67,2226,NARESH GANPAT MHASKE,UPPL,395138,466392,4500,FALSE,2014
Bihar,Amravati,UDARI MALLESH_GCO,FEMALE,55,ST,BSP(A),Baby walker,1329162,2410,0.69,0.1,1458,PIYUSH GOYAL,DMK,726515,191525,467847,FALSE,2004
Andaman & Nicobar Islands,Mathura,ANSHUL AVIJIT_ZCY,FEMALE,69,ST,NPEP,Ladder,1226934,394069,0.08,29.41,399,LAXMIKANT PAPPU NISHAD,RJD,465044,291333,220339,FALSE,2009
Karnataka,Coochbehar,MOHAMMED FASI UDDIN_DOH,MALE,60,BL,INGRP,Conch,1199601,1224,1.04,0.31,1040,AZAD KIRTI JHA,AJSUP,313217,648378,31876,FALSE,2004
Chhattisgarh,JHALAWAR-BARAN,DR. THUMMAPALA HARI SHANKAR_JOE,MALE,67,ST,NPEP,Bucket,1173733,3166,49.44,0.1,388474,RAO INDERJIT SINGH,AAAP,494960,434424,135498,FALSE,2024
Bihar,Jhargram,ATMA RAM SUPKAR_MTH,THIRD,45,ST,RPWP,Pencil box,1035739,7111,48.68,60.79,548397,BHUMARE SANDIPANRAO ASARAM,JD(U),298062,528380,70053,FALSE,2024
Manipur,GANGANAGAR,MATEEN AHMED RANGREJ_GGX,FEMALE,44,GENERAL,JNSKTSMTP,Pears,1265546,432328,0.38,41.75,11893,JADHAV SANJAY ( BANDU ) HARIBHAU,NCPSP,661981,325773,293407,FALSE,2014
Jharkhand,Bolpur,RAMULA KARTHIK_KMD,MALE,61,ST,JSKHP,Lady purse,1387211,3570,1.27,0.02,277252,UTKARSH VERMA 'MADHUR',RSP,542175,228678,90652,FALSE,2014
Goa,Visakhapatnam,RAMA ARUN SABLE_VIY,THIRD,31,GENERAL,IMP,School bag,1366570,381,0.36,23.82,416415,V K SREEKANDAN,SHS,720946,441610,575285,FALSE,2009
Rajasthan,Dhaurahra,BHUPENDRA KUMAR MAURYA_GFM,THIRD,47,GENERAL,RasLP,Chimney,1531043,33656,0.23,0.67,428297,SELVAGANAPATHI T M,IND,510064,449315,354606,FALSE,2019
Ladakh,Dibrugarh,AKHTAR ALI_FZQ,THIRD,64,BL,HS,Ginger,1269390,95954,0.14,0.2,1935,SUDHA R,CPI,794154,579690,164935,FALSE,2014
Manipur,KARNAL,JALALUDDIN SARKAR_TVB,FEMALE,75,GENERAL,VTIPP,Drill machine,1046688,2347,0.12,0.08,4401,AKSHAYA YADAV,JD(U),671883,595552,208031,FALSE,2004
Puducherry,Mainpuri,VENKATA ASHOK PAPPURI_FHC,FEMALE,37,ST,GPI,Chain,1098801,98441,0.04,0.09,19242,NITIN JAIRAM GADKARI,ADAL,395138,372032,44111,FALSE,2024
Odisha,Dhule,DINESH MAIKAP_NUT,FEMALE,36,SC,IMP,Battery Torch,1081878,894,0.46,0.35,1331,"JANARDAN SINGH ""SIGRIWAL""",TDP,394171,191525,540929,FALSE,2014
Arunachal Pradesh,Balurghat,SURYA. A_UCT,THIRD,42,SC,DIGVBHP,Phone charger,947386,369,0.06,0.35,327,RAJ NATH SINGH,BHRTADVSIP,701131,557592,109958,FALSE,2019
Odisha,Ernakulam,I MOHAMED YASEEN_NPJ,FEMALE,46,BL,ALPU,Chimney,1015216,1229,45.7,0.09,1160,KHALILUR RAHAMAN,CPI,584728,358360,333547,FALSE,2019
Kerala,Lucknow,DEEPAK KUMAR KHUNTE_RJW,MALE,54,SC,BHRTJNTM,Binoculars,1020085,55059,0.02,0.16,14644,TARIQ ANWAR,IND,502296,425543,16514,TRUE,2009
Chandigarh,THOOTHUKKUDI,SUKHBIR SINGH BABBAL BHATTI_DLH,THIRD,30,BL,SAJP,Black board,920062,2227,0.24,37.86,840,RAJA RAM SINGH FATHER-LATE DIPAN SINGH,LJPRV,547379,359907,170922,FALSE,2024
Kerala,Junagadh,VIDYAWATI GAUTAM_SLP,THIRD,59,SC,HJP,Ring,1304308,21624,1.47,0.73,7220,ADHIKARI SOUMENDU,SKM,475587,226328,103846,FALSE,2014
Kerala,Sabarkantha,BHOVI TARABAI_KLR,FEMALE,60,GENERAL,NWLP,Dolli,1096960,6337,39.09,0.15,252,KANWAR SINGH TANWAR,ADAL,467068,263384,225945,FALSE,2009
Chhattisgarh,Mumbai North Central,BALABHADRA MAJHI_DMN,MALE,52,GENERAL,NBPP,Envelope,1425958,1210,0.05,0.18,11462,DARSHAN SINGH CHOUDHARY,RLD,542193,452596,6553,TRUE,2024
Lakshadweep,KOTA,BIRPAL SINGH KOLI_BCM,THIRD,45,GENERAL,TMK,Rising sun,1213696,22948,1.26,0.22,3358,ANIL YESHWANT DESAI,NCP,664732,359907,29021,FALSE,2014
Kerala,Bolpur,ADV. GURUDEV NARSINGH SURYAWANSHI_KZV,MALE,56,BL,LSMP,A lady farmer carrying paddy on her head,1051181,117221,0.08,0.14,1071,KOTA SRINIVAS POOJARY,SKM,796589,214060,63381,FALSE,2024
